term,course,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17_charge,q17,q18_charge,q18,q19_charge,q19
17-18_FA,MA241,3,3,1,1,2,4,2,4,1,4,3,3,2,4,4,2,-3,"The only abilities that were somewhat helpful were the lecture docs which were used for students to study off of for exams, however there were not precise notes that helped. During lectures, Professor Briggs would move on to each example really quickly, with little to no explanation for each step he took to get to each answer. It seemed that if you wanted an explanation, you had to ask many questions of how he got to each number or step. Even then, the course was very confusing, before tests, I would have to learn up to 8 different sections of work on my own, just because the examples in class were no where related to the notes and practice problems on the lecture docs.",-2,"I would say, personally, Professor Briggs needs to improve on his way of teaching. I understand it isn't a high school course, however he acts as if everyone has been taking calculus for 2 years and knows everything he is talking about. Professor Briggs moves very quickly, he needs to slow down a bit and make sure everything is explained so the exam does not look like material which has never been covered before. Even when going to talk during office hours, he just gave me answers, not really telling me how to solve the problem and show me necessary steps to solve the problem. I understand people teach differently, but it is as if he just shows us this is how you do this and wants the students to memorize the steps, not actually learn the material. I have had math teachers who make math interesting and easy, and math teachers that just lose me because they just dictate how to do problems without explanation and do not provide any further assistance.",-3,"For next semester classes, it would be a good idea to not skip steps in problems and to explain how you got from a to b to c, and so forth, not just write down everything then explain and go on a tangent about random movies. Was a very nice man, but should focus more on teaching and explaining."
17-18_FA,MA241,5,4,3,3,4,4,4,4,,4,3,4,4,4,4,5,3,"Dr. Briggs was always very understanding and willing to answer questions, even if they seemed obvious.  He is also clearly well versed in his field, which makes learning form him a good opportunity and experience.",0,I cannot think of any areas that need improvement.,0,
17-18_FA,MA241,5,4,3,3,4,5,5,5,,4,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,4,5,4,4,5,5,5,3,5,4,5,5,5,5,4,0,,0,,0,
17-18_FA,MA241,5,4,,1,3,5,3,5,5,5,5,5,5,5,5,4,2,His lecture docs helped me learn calculus by putting hard work and dedication. He is very convenient and easy to reach when a student needs.,-2,He needs to slow his roll and actually explain what he is doing during his examples in class. He teaches the class as if the students have seen the information before. He also moves very fast and have spent many hours teaching myself calculus.,2,I would look forward to taking his course again. He made lectures fun and dreadful at the same.
17-18_FA,MA241,5,4,4,4,5,5,5,5,,4,3,5,4,4,5,4,2,A good blend of humor to keep the class fresh and make each day unique.,0,N/a,2,I wish I was fast enough to get his class for next semester.
17-18_FA,MA241,5,4,3,2,3,4,3,5,3,3,4,4,4,4,5,4,0,,0,,0,
17-18_FA,MA241,5,4,3,4,4,5,5,5,3,5,5,5,5,5,5,5,2,His eccentric methods made learning fun.,0,,2,He's a great teacher
17-18_FA,MA241,5,5,4,4,5,5,5,5,,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,5,4,3,4,5,5,5,4,5,5,5,5,5,5,5,2,Spoke very clearly and with thought. Was willing to to answer any question asked with a great explanation.,2,I believe Dr. Briggs is one the best math teachers I've had in awhile. No improvement need. Where else can you go when you're already the best?,2,Definitely would recommend to any person needing a great calculus 1 professor who is willing to help throughout the course.
17-18_FA,MA241,1,4,4,3,5,5,5,5,3,4,5,5,5,5,5,5,2,"Dr. Briggs was just able to get along with everyone, for the fact that he was just cool with everyone. Just for that everybody was able to learn the material and understand.",3,"Dr. Briggs doesn't need to improve his performance, it was perfect.",0,
17-18_FA,MA241,5,5,5,4,5,5,5,5,,5,5,5,5,5,5,5,3,Briggs has a great way of explaining things that makes it very clear for most students. I had little to no questions on a regular basis.,1,None.,0,None.
17-18_FA,MA241,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,5,5,4,5,5,5,5,,5,5,5,5,5,5,5,2,"Christopher Briggs make us (the students) think by ourselves, which is really helpful to fully understand the class.",0,,0,
17-18_FA,MA241,5,4,4,2,5,5,5,5,4,5,5,5,5,5,5,5,3,He has an excellent understanding of Calculus and is able to answer any question off the top of his head and come up with examples just for you on the fly.,0,,2,"I previously took this course, and failed, at a community college and I can't even express how much better my understanding of the material was this time around."
17-18_FA,MA241,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,5,5,4,5,5,5,5,2,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,4,4,3,4,5,5,5,,5,5,5,5,5,5,5,2,"He was very organized, and spoke in a way that made content easy to understand while not being condescending.",0,,2,"Really good professor, one of my favorite professors this semester."
17-18_FA,MA241,5,5,4,4,4,5,4,4,3,3,4,5,4,4,5,4,2,Depth of knowledge helped broaden my own understanding,-1,Occasionally blasts through a complex problem and the class is left scratching their heads,0,
17-18_FA,MA241,5,4,5,4,5,5,5,5,,5,4,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,4,3,4,,5,5,5,2,3,4,4,4,5,5,3,1,He teaches class well with plenty of examples.,-1,A number of the homework questions are on a difficulty inadequately covered in class.,0,
17-18_FA,MA241,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,5,2,2,4,5,5,5,,5,5,5,5,5,5,5,3,Dr. Briggs does a great job in making calculus interesting! I'm extremely grateful I took his class. He is always willing to help during office hours and will spend one on one time to make sure you understand the material.,0,,0,
17-18_FA,MA241,5,5,3,3,4,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,5,3,3,5,5,5,5,3,5,5,5,5,5,,5,2,Professor Briggs uses well though out examples and lecture docs combined with entertaining and/or applicable problems to teach calculus rather then just using large amounts of theory and very little demonstration of practical application,0,,2,Professor Briggs is a teacher I will gladly take again and I look forward to his class in Calc II.
17-18_FA,MA241,5,4,4,2,3,5,5,5,,5,5,5,5,5,5,5,2,"Like the way Professor Briggs teaches, very helpful and understanding. Open office hours to anyone.",0,,0,
17-18_FA,MA241,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,3,He was very helpful towards students who were away on athletic trips as well as giving good information on what exactly to study for exams.,0,Not really much of anything.,2,"Professor Briggs is very passionate about his teaching, and it reflects in the classroom."
17-18_SP,MA242,5,5,3,3,4,5,5,5,2,4,5,5,5,5,5,4,3,"Dr. Briggs does a great job in making math entertaining, as it should be. I enjoyed the use of the Tuesday class to go over problems rather than take quizzes as I have had in other math courses. This really allows us as students to have time to understand the material.",-1,Sometimes Dr. Briggs would breeze though problems and I would sometimes find myself stuck in a previous step.,1,Thanks for a great semester Dr. Briggs!
17-18_SP,MA242,5,3,3,3,4,4,4,4,4,4,5,5,4,4,5,5,0,,0,,0,
17-18_SP,MA242,5,4,4,3,4,5,5,5,,5,5,5,5,5,5,5,3,"His attitude in class was both easy to relate to and entertaining. It wasn't difficult for him to keep his students engaged, and how he responded/reacted to students answering questions made me more comfortable giving my input regardless of my confidence in the answer.",0,,3,"I appreciated greatly that even when I was wrong about something, Dr. Briggs applauded me for thinking outside of the box and encouraged me to continue doing so."
17-18_SP,MA242,5,5,3,2,4,5,5,4,3,4,5,5,4,4,5,5,3,His willingness to help students understand the course material and patience in making an effort to inspire comprehension in the student.,0,,0,
17-18_SP,MA242,5,3,3,3,3,5,4,4,4,4,4,,4,4,4,4,0,,2,"keep up the jokes/stories, you fell flat during the end of the year in positive and stories in the last two months.",0,
17-18_SP,MA242,5,3,2,1,3,5,5,5,4,5,5,5,5,5,5,5,3,"Dr. Briggs is very willing to help his students and really wants to see them succeed. His biggest concern is his students and will do anything to help them. He takes time out of his own day, out of his office hours to work with me to make sure I understand the subject and know what's happening in class. His method to teach his students the required material are amazing and very well laid out. He is by far my favorite teacher.",1,None.,3,"Dr. Briggs is the most amazing teacher I've ever had. Even with so many students, I feel like he cares about each and everyone individually and will do anything to help his students to the best of his ability."
17-18_SP,MA242,5,4,4,3,4,5,5,5,3,4,5,5,5,5,5,5,2,contributed to a more livelier calculus learning environment which helped me as a student understand the topics much easier,0,,0,
17-18_SP,MA242,5,4,3,3,4,5,4,4,4,3,4,5,5,5,5,5,0,,0,,0,
17-18_SP,MA242,5,3,3,1,3,5,5,5,3,5,5,5,5,5,5,5,3,He really know the material so he could explain it a million different ways until everyone understands the material.,1,I do not think there is anything Briggs could do to improve the course.,3,Briggs is by far the best math professor at this school!
17-18_SP,MA242,5,4,3,3,3,5,5,5,,4,4,5,5,5,5,5,3,Professor Briggs takes the time to ensure the class is following his lectures and comprehend the concepts. He writes on the board thoroughly and is always enthusiastic about calculus.,0,,3,Dr. Briggs is a wonderful professor and I am thankful to have had him for Calc I and II.
17-18_SP,MA242,5,3,3,2,2,5,3,5,,3,5,5,2,5,5,3,2,I believe lecture docs are a great way to engage the student in learning the material covered in class.,-3,"I understand that teaching calculus is a very hard job, but I still can't believe how rushed and poorly presented the material is covered in class. I understand that there is a certain amount of time that things need to be done, but as a student I prefer to learn and comprehend a smaller amount of information, than rush a lot chapters and learn nothing. You really need to improve on how the information is presented, maybe make power points to organize thoughts or slow down. You teach the class believing that we already know how to do the calculus.",0,
17-18_SP,MA242,5,3,3,3,3,5,3,5,,4,3,5,4,4,4,4,0,,0,,0,
17-18_SP,MA242,5,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,1,The practices on Tuesdays were helpful.,0,n/a,0,n/a
17-18_SP,MA242,5,3,3,3,3,4,4,4,3,4,4,4,5,5,5,5,0,,0,,0,
17-18_SP,MA242,5,4,3,3,3,5,5,5,3,5,5,5,5,5,5,4,1,Lectures started simple but as they went through he adjusted the material accordingly and increased difficulty.,-1,Sometimes moves on too fast.,0,N/A
17-18_SP,MA242,5,5,4,4,4,5,5,5,3,4,5,5,5,5,5,5,3,"Dr. Briggs is one of the greatest ""teachers"" at this university, he understands where students are confused, then proceeds to provide a concise explanation that will fill the gaps in students understanding.",1,None.,0,
17-18_SP,MA242,5,4,3,2,4,4,4,4,4,4,5,5,5,5,5,5,3,what was really helpful for learning and understanding is the way he teaches already. Professor Briggs makes the lectures less stressful by fitting in humor to make the whole class have a good laugh. Really the humor helped me learn the material better.,1,I honestly don't see anything that Professor Briggs needs improvement on.,0,
17-18_SP,MA242,5,3,2,2,3,4,5,4,3,4,5,5,5,5,5,5,3,"Dr. Briggs is fantastic at explaining these concepts, and the time he is willing to take to address specific concerns is really admirable.",-2,"Currently I am unable to distinguish between whether the course was just hard or whether or not Dr. Briggs presented it in a difficult way. Currently I am just frustrated and frankly annoyed with this class. However, I don't know if there is really anything Dr. Briggs could do about it, the class itself is just lousy.",3,"Really great professor, and its unfortunate that this is the last time I will have him as my professor."
17-18_SP,MA242,5,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,0,,0,,0,
17-18_SP,MA242,5,4,4,2,4,5,5,5,,5,5,5,4,5,5,5,1,"he explains a concept, then connects the concept to problem solving.",0,,3,Briggs is Perfect.
17-18_SP,MA242,5,3,2,1,2,4,3,3,2,4,5,4,5,5,5,4,0,,0,,0,
17-18_SP,MA242,5,5,3,3,4,5,5,5,,4,5,5,5,5,5,5,0,,0,,0,
17-18_SP,MA242,5,3,1,2,2,4,3,3,1,5,4,3,2,4,4,2,1,Practice problems on canvas.,-1,Teaching isn't clear and assumes a lot of background knowledge and techniques not taught in past calculus.,-2,I don't see a reason why a calculus class would exclude the use of calculators and formula sheets. What engineering is not allowed to use a calculator or reference a formula during his work. Greatly impacts test scores.
17-18_SP,MA242,5,3,3,3,4,5,5,5,3,5,5,5,5,5,5,5,1,Office hours he offers are the best way I can get instruction on something I might not understand.  He also makes an effort to help me succeed as long as I make the effort to ask.,3,"Nothing. A very refined lecturer, and knows the ins and outs of the subject extremely well.",3,He is a fantastic teacher and makes me enjoy coming to class.
17-18_SP,MA242,5,5,3,2,4,5,5,5,,5,5,5,5,5,5,5,3,Great sense of humor that makes coming to class a fun and unique experience each day. This helps to balance out the pain of math.,1,Not any.,3,Best math professor I have had the pleasure to learn under.
17-18_SP,MA242,5,5,3,3,5,5,4,5,4,5,4,4,5,5,4,5,2,I like the structure of Dr. Briggs's courses. Having the lecture docs gives every student the opportunity to be successful.,0,,0,
17-18_SP,MA242,5,4,3,3,3,5,3,3,3,4,5,5,4,5,5,4,2,Dr. Briggs is very clear with his expectations. He also stays on topic very well and doesn't often deviate much. He is very organized with his lecture documents and syllabus and lets you know what to expect for his classes and tests.,-1,"He can often cover the basics of a topic too quickly before moving into some relatively complex examples of that topic. Most of the class is devoted to examples and while they can be helpful, they can be  more complex than what we covered on the topic. Often times i need to do a good amount of extra studying to get the necessary understanding of a topic that was discussed in class. It seems like there is some information that was brushed over too quickly in the daily classes that we needed to know for test and practice questions.",2,"While he may go too quickly through concepts, Dr. Briggs is always willing to take the time to help you understand the complex topics and help you succeed in the class. He is a well organized professor with clear expectations."
17-18_SP,MA242,5,4,5,3,4,5,5,5,5,5,5,5,5,5,5,5,3,"His lecture documents are perfect representations of what happened in class, and what will be on the exam. He is brings life and humor into his lectures, but they remain clear, concise, and well thought out. The homework schedule is consistent, and the rare changes that are made are announced in class and on Canvas promptly. Supplemental materials to the lectures can be accessed on Canvas, and are extremely helpful. His office hours are varied, accessible, and helpful to understanding the content.",0,I do not have any criticisms on Dr. Brigg's performance.,3,"I believe Dr. Brigg's courses are the most efficient, well thought out, and concise courses I have taken at ERAU. They are structured in a way that makes all assignments and expectations clear and obtainable. They are the right mix of informative, obtainable, and challenging, and Dr. Brigg's gives students all the tools needed for success in his classes."
17-18_SP,MA242,5,5,4,3,3,5,5,5,1,4,4,4,4,4,5,4,2,Spoke to students in a very engaging manner that got students interested.,0,,0,
17-18_SP,MA242,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,3,"I had you as my Calculus professor last year, and you have taught the next level with as much enthusiasm as the last. This material translates to many things we do in engineering, and I cannot think of a better professor to have taught it. I learn every time I walk into class, and you teach everything to satisfy your students needs.",3,I find nothing that needs to be changed in this class. Your methods worked perfectly for understanding this level of Calculus.,0,
17-18_SP,MA242,5,4,4,2,3,5,4,4,,4,4,4,4,5,4,4,1,"His lectures were usually not rushed, which allowed him to go through every step in each problem solved in class.",-3,"I was often discouraged from asking questions in class, because his responses would usually entail a statement that we should just know certain identities or steps that need to be taken in order to get a final answer.",0,
17-18_SP,MA242,5,5,4,3,4,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_SP,MA242,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,"""Briggs is a brutal, but honest god. I might get a bunch wrong on the test, but I know I deserved every minus point."" Favorite quote I overheard from a classmate. Briggs might be a little hard, but he's super helpful and is really good at teaching the class. The lecture problems are also a great idea.",0,nah,2,great class!
17-18_SP,MA242,5,4,5,3,3,4,4,2,5,3,2,4,4,4,3,4,0,,0,,0,
17-18_SP,MA242,3,3,4,3,4,5,5,5,2,5,5,5,,5,5,5,0,,0,,0,
17-18_SP,MA242,5,4,4,4,4,5,5,5,3,3,4,5,5,5,5,5,2,"Stuff and Smidgens. Clear presenting, not skipping intermediate algebraic steps made for great clarity.",0,"None of the issues with the course are within the control of the instructure, per se.",3,Dr. Briggs is the frickin best
17-18_SP,MA242,5,4,3,3,4,4,4,5,3,5,5,5,5,5,5,5,2,Tuesday practice is a particularly helpful day as well as having lecture do outlines and problems,-1,At times the answer is extremely obvious to Dr. Briggs but I have trouble seeing it and figuring out how he saw it.,3,Dr. Briggs is probably the best professor I have encountered on this campus
17-18_SP,MA242,5,5,4,5,5,5,5,5,,5,5,5,5,5,5,5,3,"Briggs was always early to class, and always stayed late. When students offered different ways to solve problems, he would solve them their way without hesitation. He often asked questions to the class which made you think, which is extremely hard in calculus. In his office hours, he went above and beyond in answering questions, and made sure you knew the content and the answer to your question after you left his office. He went above and beyond teaching us calculus, he would bring in early philosophers, physic theorems, or simple jokes to the class that just made it fun. Every day I had calculus I looked forward to learning something new. Amazing professor.",1,None.,1,Will try to take again for diff. eq.
17-18_SP,MA242,5,3,3,2,3,5,4,5,,4,4,4,4,5,5,5,0,,0,,0,
17-18_SP,MA242,5,5,3,3,5,5,5,4,,3,4,5,4,4,5,4,0,,0,,0,
17-18_SP,MA242,5,3,3,2,3,5,5,5,,5,5,5,5,5,5,5,3,"Dr. Briggs has a way of making little puns and one-line jokes that though they seem stupid, help information stick in my head.",0,,3,Dr. Briggs has one of the best teaching styles I think I've ever experienced.
17-18_SP,MA242,5,5,4,2,4,4,4,5,,5,4,5,5,5,4,5,3,Professor Briggs makes coming to him with questions always super easy. I always leave his office with complete understanding of the question I brought in.,0,,1,"Calc 2 was a very difficult course, but Briggs (while still using very complex problems) made getting a decent grade achievable with good teaching."
17-18_SP,MA242,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_SP,MA242,5,4,4,3,4,5,4,5,3,4,5,5,4,4,5,4,2,The way he explains concepts and keeps lectures interesting helped me learn,-1,Please slow down doing examples in class sometimes they are done super fast and I cannot follow it.,1,Tests are fair but very difficult as he gives you the problems before hand
17-18_SP,MA242,5,5,5,2,5,5,5,5,,5,5,5,4,5,5,5,0,,0,,0,
17-18_SP,MA242,5,4,4,1,3,5,5,5,4,4,5,5,5,5,5,5,3,"Dr. Briggs does an excellent job explaining concepts and challenging students to think critically. His lectures are enjoyable and clearly formatted, and prepare us for the homework assigned on Webassign. Hosting guest professors allowed us to appreciate Dr. Briggs' teaching style even more, and he showed us many tools that were available to us.",-1,"It was my opinion that Dr. Briggs' office hours were inconvenient. Maybe some other students felt the same way, and I understand that hours can not fit every students availability.",2,"I REALLY should have attended class more, his lectures are very enjoyable."
17-18_SP,MA242,5,,3,3,4,5,5,5,4,5,5,5,5,5,5,5,2,He did a great job of covering all the material in class and the examples were very helpful.,1,None.,0,
17-18_SP,MA242,5,3,4,3,4,5,4,4,,4,5,5,5,5,3,4,2,He relates to the students and makes the content clear to understand,-2,"Each tests cover far too much content to be able to study! While it's true that the test problems are pulled from the lecture documents available to us online, that means you have 35-75 tough problems to review for each test. The problems on the homework are also very challenging and not worth putting any effort in. We learn by completing challenging problems but when it's too difficult to do on our own there's no learning coming from it",0,
17-18_SP,MA242,5,5,3,3,4,5,5,5,5,5,5,5,5,5,5,4,0,,0,,0,
17-18_SP,MA242,5,3,3,1,2,5,5,5,5,4,4,4,5,5,5,5,1,He was bale to teach in a light and constructive manner.,0,,0,
17-18_SP,MA242,5,3,4,2,4,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_SP,MA242,5,5,4,2,4,5,5,5,5,3,4,4,5,5,4,4,2,"Dr. Briggs teaches through example, something I really enjoy.  He is always asking if anyone has questions, and even if students don't take the opportunity to ask, I still appreciated it.",0,N/A,2,"Dr. Briggs is a hard, but also fair professor.  Due to the fact that his potential test questions are readily available to students throughout the semester, success in Briggs class is the responsibility of the individual.  Although I struggled this semester with calculus 2, I enjoyed Briggs' class and learned quite a lot.    Briggs was always willing to help me when I came in to see him, but wasn't afraid to push me to attempt to solve the problem myself.  I would happily take Briggs again, should the opportunity arise"
17-18_SP,MA242,5,3,3,3,3,4,2,4,3,3,4,4,4,4,5,3,1,Understanding why something works,-1,More examples that are like the homework,0,
17-18_SP,MA242,5,3,3,2,3,5,5,5,,5,5,5,5,5,5,5,1,Office hours and clear explanations,0,n/a,2,Great!
17-18_SP,MA242,5,3,3,2,3,4,4,3,4,4,4,4,4,4,4,5,0,,0,,0,
17-18_SP,MA242,5,5,5,2,4,5,5,5,,5,5,5,5,5,5,5,2,In class examples and office hour times were very helpful in my process to understanding the material.,0,Can't think of anything.,3,Really great teacher as well as person. Enjoyed the course as well as the environment around me.
17-18_SP,MA242,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,Professor Briggs truly wants all his students to succeed and it shows. He will do anything he can to have everyone pass with ease. He makes the learning environment fun but also gets very serious and productive.,3,Absolutely nothing. He is the one professor I truly look forward to seeing and learning in his class,3,Professor Briggs is one of very few teachers who can make learning very fun
17-18_SP,MA242,5,4,3,3,3,4,4,4,,4,4,5,5,5,5,5,3,"He is a good presenter, so was able to teach something that was challenging or boring in a way that made it interesting ad easier to understand.",0,I don't have any areas of improvement.,0,
17-18_SP,MA242,5,3,3,3,3,5,3,5,2,4,4,4,4,5,5,5,0,,-1,he teaches very quickly its hard to keep up and understand,0,
17-18_SP,MA242,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,3,His teaching methods are very logical and effective. Also I really like his system with test problems and lecture documents.,0,,0,
17-18_SP,MA242,5,5,1,3,4,4,5,5,2,5,5,5,5,5,3,4,1,Lecture Docs,0,,-1,I recommend chapter quizzes so gauge progress before a test.
17-18_SP,MA242,5,3,2,2,3,5,5,5,,5,5,5,5,5,5,5,2,I liked the fact that he provided lecture documents that allowed for us to both look back at the notes as well as look at what questions we should study. The fact that the all the questions is given to us that could possibly be on the test.,-1,I think it would be more helpful to go over a few more examples in class in order to get more practice.,0,
17-18_SP,MA242,5,5,3,3,4,4,4,5,,4,4,4,5,5,5,4,0,,0,,0,
17-18_SP,MA242,5,4,4,3,4,5,5,4,,5,5,5,5,5,5,5,3,"Mr. Briggs is an excellent professor. Not only does he make class fun and exciting, even though it is Calc 2, we had fun learning and understanding the material. Mr. Briggs doesn't need any improvement in his course teaching.",0,N/A,1,STUFFFFFFF.
17-18_SP,MA242,5,,4,4,5,5,5,5,3,5,,5,5,5,5,5,2,The ability to explain a complex concept in terms that are easily understandable.,-1,"Occasionally gets ahead and takes a step in the problem that is not immediately obvious to a person with little experience, but, he sees it as an obvious choice give his past experience with the subject.",3,Professor Briggs is one of my favorite professors as he explains thing in a clear well organize manner. Follows a well designed curriculum and is always willing to go back and explain something that you did not understand the first time around.
17-18_SP,MA242,5,5,5,4,5,5,5,5,3,5,5,5,5,5,5,5,2,"He gave us many examples of the subject that we were learning, he also used lecture docs to choose the questions for the tests which helped us to focus more and learn the subject.",1,none,3,Greatest math teacher I have ever had
17-18_SP,MA242,5,4,4,4,4,5,5,5,3,4,5,5,5,5,5,5,2,He understands how a student learns.,0,N/A,0,
17-18_SP,MA242,5,5,5,4,5,5,5,5,,5,5,5,5,5,5,5,0,,0,,0,
17-18_SP,MA242,5,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,2,Detailed explications of how to solve problems. Always open to answer any questions during lecture. Answers all questions in a constructive and helpful manner.,1,"Cant really think of any, hes already pretty good at teaching.",2,Calc 2 is a little less painful when you have a great professor.
17-18_SP,MA242,5,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,0,,0,,0,
17-18_SP,MA242,5,5,3,3,4,5,5,5,5,5,5,5,5,5,5,5,1,Going slow during lecture and starting with easy examples.,-1,Explain more in depth on confusing and new problems.,0,
17-18_SP,MA242,5,4,3,3,5,5,5,5,,5,5,5,5,5,5,5,0,,0,,0,
17-18_SP,MA242,5,3,3,3,3,5,4,4,3,4,5,5,5,5,5,5,3,Really knows his stuff and is extremely helpful during office hours.,0,,0,
17-18_SP,MA242,5,4,4,2,4,5,5,5,3,5,5,5,5,5,5,5,2,"Great to go in for office hours, he is very helpful and makes sure that you understand the topics .",1,none,3,"Dr. Briggs is an amazing professor, highly would recommend to other students."
17-18_SP,MA242,5,3,3,1,1,4,1,5,1,3,5,5,4,5,5,3,1,"He provides the problems that will be on the exams, which is a great tool for studying.",-1,"He's very passionate for the subject, and is an awesome person. But I simply could not learn calc II from him. His lectures are monotone and high - level. I'm so lost I can't even form a question, and he has such a strong understanding of math he moves pretty fast. I've been really struggling to grasp concepts, and honestly I get nothing from the lectures. Khan academy is my best bet.",-1,"He's a great guy, but maybe just not my style of professor considering I need more visuals, detail and interaction during lectures. I really needed more help this year, and Calc II is a monster."
17-18_SP,MA242,5,5,5,4,5,5,5,5,3,4,5,5,5,5,5,5,3,"Dr. Briggs is passionate about his subject and that definitely helps him explain calculus in an effective way. He also has fun in class. When he briefly stops class to tell a short story or fact, it lets my brain take a quick brake from concentrating so hard and I can focus better after. The stories also make me feel more comfortable coming to office hours.",0,"I don't have any improvements about his teaching that comes to mind, but there was one thing that Dr. Briggs said that was false. He stated, during his office hours one day, that the television show Spongebob Squarepants was inspired off of Ween's aquatic themed album. I researched it and it wasn't so. The creator of Spongebob Squarepants had a degree in art and marine biology and created the show off of his own ideas. He did however, favor the band Ween. There is an episode where the main character, Spongebob, quotes a line of one of Ween's songs. The show does show an additional two of Ween's songs, one about tying shoes and the other, Ocean Man. While Spongebob Squarepants does showcase Ween a lot, it was not inspired by Ween.",0,"The first week, I would have liked to see the horse split apart again."
17-18_SP,MA242,5,5,4,4,4,5,4,5,2,4,5,5,4,5,5,4,2,Very available during office hours and was always open to answer questions,-1,Slow pace slightly. At times I was rushing to copy down a complicated problem the teacher flew through that I only half understood.  Need a little processing time.,0,
17-18_SP,MA242,5,5,5,3,5,5,5,5,,5,5,5,5,5,5,5,3,"all of it. favorite professor ever, hes not a pushover that lets everyone pass, he actually teaches and challenges you to learn techniques. best professor ive ever had at this school, dissapointed he doesnt teach calc 3, and diff eq",0,maybe a little more clear lecture docs but hes still a 10/10 teacher,3,"this man is amazing and has only made me want to get a minor in mathematics, or if my other physics professors are like my current maybe just major in mathematis instead.  great teacher. can not hype enough. have you considered giving him a raise? i think he deserves a raise."
17-18_SP,MA242,5,5,4,4,5,5,5,5,,4,5,5,5,5,5,5,2,He always interacted with the class when he was doing example problems which kept everyone focused.,0,I can not think of anything he needs to improve on.,3,Awesome and funny teacher. He makes his class very exciting and teaches great.
17-18_SP,MA242,5,3,3,2,4,5,5,5,3,5,5,5,5,5,5,5,3,"His strong knowledge of the subject, and his ability to explain the problem in a matter I can understand. His office hours are an excellent way to get a better understanding of the material.  I was always treated with respect, I never felt embarrassed to ask a “stupid” question.",0,Nothing that I noticed.,3,Dr. Briggs is an excellent professor. I would recommend his classes to anyone that asked.
17-18_SP,MA242,5,4,3,2,3,4,4,4,3,5,5,4,4,5,4,4,,,-2,"The use of the word ""stuff"" should only be used when everyone in the class absolutely knows what ""stuff"" is representing",-1,I urge you to strongly to consider switching your midterm to chapter tests. I think if you made this switch you would see an improvement in your classes overall grade and understanding of the course as a whole.
17-18_SP,MA242,5,4,3,3,4,5,5,5,4,4,4,5,5,5,,5,,,,,,
